Year,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
2021,NORTH DAKOTA,38,KIDDER,43,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","63,900"
2021,NORTH DAKOTA,38,KIDDER,43,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.6
2021,NORTH DAKOTA,38,KIDDER,43,HAY,"HAY, ALFALFA - ACRES HARVESTED","44,500"
2021,NORTH DAKOTA,38,KIDDER,43,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","59,600"
2021,NORTH DAKOTA,38,KIDDER,43,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.35
2021,NORTH DAKOTA,38,KIDDER,43,OATS,OATS - ACRES HARVESTED,"1,550"
2021,NORTH DAKOTA,38,KIDDER,43,OATS,OATS - ACRES PLANTED,"12,700"
2021,NORTH DAKOTA,38,KIDDER,43,OATS,"OATS - PRODUCTION, MEASURED IN BU","22,000"
2021,NORTH DAKOTA,38,KIDDER,43,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",14.2
2021,NORTH DAKOTA,38,KIDDER,43,SOYBEANS,SOYBEANS - ACRES HARVESTED,"109,300"
2021,NORTH DAKOTA,38,KIDDER,43,SOYBEANS,SOYBEANS - ACRES PLANTED,"113,500"
2021,NORTH DAKOTA,38,KIDDER,43,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","2,426,000"
2021,NORTH DAKOTA,38,KIDDER,43,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22.2
2021,NORTH DAKOTA,38,KIDDER,43,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","31,000"
2021,NORTH DAKOTA,38,KIDDER,43,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","41,000"
2021,NORTH DAKOTA,38,KIDDER,43,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","899,000"
2021,NORTH DAKOTA,38,KIDDER,43,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",29
2021,NORTH DAKOTA,38,SHERIDAN,83,CANOLA,CANOLA - ACRES HARVESTED,"21,200"
2021,NORTH DAKOTA,38,SHERIDAN,83,CANOLA,CANOLA - ACRES PLANTED,"21,700"
2021,NORTH DAKOTA,38,SHERIDAN,83,CANOLA,"CANOLA - PRODUCTION, MEASURED IN LB","17,509,000"
2021,NORTH DAKOTA,38,SHERIDAN,83,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE",830
2021,NORTH DAKOTA,38,SHERIDAN,83,CORN,"CORN, SILAGE - ACRES HARVESTED","4,410"
2021,NORTH DAKOTA,38,SHERIDAN,83,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","34,300"
2021,NORTH DAKOTA,38,SHERIDAN,83,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",7.8
2021,NORTH DAKOTA,38,SHERIDAN,83,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","29,800"
2021,NORTH DAKOTA,38,SHERIDAN,83,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","21,800"
2021,NORTH DAKOTA,38,SHERIDAN,83,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",0.75
2021,NORTH DAKOTA,38,SHERIDAN,83,HAY,"HAY, ALFALFA - ACRES HARVESTED","8,910"
2021,NORTH DAKOTA,38,SHERIDAN,83,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,480"
2021,NORTH DAKOTA,38,SHERIDAN,83,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",0.5
2021,NORTH DAKOTA,38,SHERIDAN,83,SOYBEANS,SOYBEANS - ACRES HARVESTED,"120,600"
2021,NORTH DAKOTA,38,SHERIDAN,83,SOYBEANS,SOYBEANS - ACRES PLANTED,"122,000"
2021,NORTH DAKOTA,38,SHERIDAN,83,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","1,857,000"
2021,NORTH DAKOTA,38,SHERIDAN,83,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15.4
2021,NORTH DAKOTA,38,SHERIDAN,83,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED","6,330"
2021,NORTH DAKOTA,38,SHERIDAN,83,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES PLANTED","6,400"
2021,NORTH DAKOTA,38,SHERIDAN,83,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","9,963,000"
2021,NORTH DAKOTA,38,SHERIDAN,83,SUNFLOWER,"SUNFLOWER, OIL TYPE - YIELD, MEASURED IN LB / ACRE","1,570"
2021,NORTH DAKOTA,38,SHERIDAN,83,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","70,600"
2021,NORTH DAKOTA,38,SHERIDAN,83,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","79,600"
2021,NORTH DAKOTA,38,SHERIDAN,83,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","1,871,000"
2021,NORTH DAKOTA,38,SHERIDAN,83,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",26.5
2021,NORTH DAKOTA,38,SHERIDAN,83,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED","8,590"
2021,NORTH DAKOTA,38,SHERIDAN,83,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED","9,000"
2021,NORTH DAKOTA,38,SHERIDAN,83,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU","165,000"
2021,NORTH DAKOTA,38,SHERIDAN,83,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",19.2
2021,NORTH DAKOTA,38,STUTSMAN,93,BARLEY,BARLEY - ACRES HARVESTED,"8,280"
2021,NORTH DAKOTA,38,STUTSMAN,93,BARLEY,BARLEY - ACRES PLANTED,"9,600"
2021,NORTH DAKOTA,38,STUTSMAN,93,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU","411,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",49.6
2021,NORTH DAKOTA,38,STUTSMAN,93,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED","20,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED","20,800"
2021,NORTH DAKOTA,38,STUTSMAN,93,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN CWT","183,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - YIELD, MEASURED IN LB / ACRE",920
2021,NORTH DAKOTA,38,STUTSMAN,93,CORN,CORN - ACRES PLANTED,"242,500"
2021,NORTH DAKOTA,38,STUTSMAN,93,CORN,"CORN, GRAIN - ACRES HARVESTED","231,500"
2021,NORTH DAKOTA,38,STUTSMAN,93,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","22,849,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",98.7
2021,NORTH DAKOTA,38,STUTSMAN,93,CORN,"CORN, SILAGE - ACRES HARVESTED","8,200"
2021,NORTH DAKOTA,38,STUTSMAN,93,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","92,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",11
2021,NORTH DAKOTA,38,STUTSMAN,93,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","22,200"
2021,NORTH DAKOTA,38,STUTSMAN,93,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","36,500"
2021,NORTH DAKOTA,38,STUTSMAN,93,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.65
2021,NORTH DAKOTA,38,STUTSMAN,93,HAY,"HAY, ALFALFA - ACRES HARVESTED","22,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","36,500"
2021,NORTH DAKOTA,38,STUTSMAN,93,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.65
2021,NORTH DAKOTA,38,STUTSMAN,93,SOYBEANS,SOYBEANS - ACRES HARVESTED,"459,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,SOYBEANS,SOYBEANS - ACRES PLANTED,"463,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","13,127,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.6
2021,NORTH DAKOTA,38,STUTSMAN,93,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED","6,270"
2021,NORTH DAKOTA,38,STUTSMAN,93,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES PLANTED","6,600"
2021,NORTH DAKOTA,38,STUTSMAN,93,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","11,798,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,SUNFLOWER,"SUNFLOWER, OIL TYPE - YIELD, MEASURED IN LB / ACRE","1,880"
2021,NORTH DAKOTA,38,STUTSMAN,93,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","58,200"
2021,NORTH DAKOTA,38,STUTSMAN,93,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","59,400"
2021,NORTH DAKOTA,38,STUTSMAN,93,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","2,311,000"
2021,NORTH DAKOTA,38,STUTSMAN,93,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",39.7
2021,NORTH DAKOTA,38,WELLS,103,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED","46,000"
2021,NORTH DAKOTA,38,WELLS,103,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED","49,500"
2021,NORTH DAKOTA,38,WELLS,103,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN CWT","211,000"
2021,NORTH DAKOTA,38,WELLS,103,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - YIELD, MEASURED IN LB / ACRE",460
2021,NORTH DAKOTA,38,WELLS,103,CORN,CORN - ACRES PLANTED,"130,500"
2021,NORTH DAKOTA,38,WELLS,103,CORN,"CORN, GRAIN - ACRES HARVESTED","123,200"
2021,NORTH DAKOTA,38,WELLS,103,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,373,000"
2021,NORTH DAKOTA,38,WELLS,103,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",84.2
2021,NORTH DAKOTA,38,WELLS,103,CORN,"CORN, SILAGE - ACRES HARVESTED","1,710"
2021,NORTH DAKOTA,38,WELLS,103,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","13,700"
2021,NORTH DAKOTA,38,WELLS,103,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",8
2021,NORTH DAKOTA,38,WELLS,103,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","18,000"
2021,NORTH DAKOTA,38,WELLS,103,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","17,600"
2021,NORTH DAKOTA,38,WELLS,103,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1
2021,NORTH DAKOTA,38,WELLS,103,OATS,OATS - ACRES HARVESTED,350
2021,NORTH DAKOTA,38,WELLS,103,OATS,OATS - ACRES PLANTED,"3,200"
2021,NORTH DAKOTA,38,WELLS,103,OATS,"OATS - PRODUCTION, MEASURED IN BU","11,400"
2021,NORTH DAKOTA,38,WELLS,103,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",32.6
2021,NORTH DAKOTA,38,WELLS,103,PEAS,"PEAS, DRY EDIBLE - ACRES HARVESTED","1,600"
2021,NORTH DAKOTA,38,WELLS,103,PEAS,"PEAS, DRY EDIBLE - ACRES PLANTED","1,600"
2021,NORTH DAKOTA,38,WELLS,103,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN CWT","35,300"
2021,NORTH DAKOTA,38,WELLS,103,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","2,210"
2021,NORTH DAKOTA,38,WELLS,103,SOYBEANS,SOYBEANS - ACRES HARVESTED,"238,000"
2021,NORTH DAKOTA,38,WELLS,103,SOYBEANS,SOYBEANS - ACRES PLANTED,"240,500"
2021,NORTH DAKOTA,38,WELLS,103,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","5,331,000"
2021,NORTH DAKOTA,38,WELLS,103,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22.4
2021,NORTH DAKOTA,38,WELLS,103,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","114,200"
2021,NORTH DAKOTA,38,WELLS,103,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","117,500"
2021,NORTH DAKOTA,38,WELLS,103,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","3,871,000"
2021,NORTH DAKOTA,38,WELLS,103,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",33.9
2021,NORTH DAKOTA,38,WELLS,103,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED","14,500"
2021,NORTH DAKOTA,38,WELLS,103,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED","15,100"
2021,NORTH DAKOTA,38,WELLS,103,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU","428,000"
2021,NORTH DAKOTA,38,WELLS,103,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",29.5
2021,NORTH DAKOTA,38,BARNES,3,BARLEY,BARLEY - ACRES HARVESTED,"11,300"
2021,NORTH DAKOTA,38,BARNES,3,BARLEY,BARLEY - ACRES PLANTED,"12,200"
2021,NORTH DAKOTA,38,BARNES,3,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU","796,000"
2021,NORTH DAKOTA,38,BARNES,3,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",70.4
2021,NORTH DAKOTA,38,BARNES,3,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED","10,400"
2021,NORTH DAKOTA,38,BARNES,3,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED","11,100"
2021,NORTH DAKOTA,38,BARNES,3,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN CWT","128,000"
2021,NORTH DAKOTA,38,BARNES,3,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - YIELD, MEASURED IN LB / ACRE","1,230"
2021,NORTH DAKOTA,38,BARNES,3,CORN,CORN - ACRES PLANTED,"202,000"
2021,NORTH DAKOTA,38,BARNES,3,CORN,"CORN, GRAIN - ACRES HARVESTED","196,600"
2021,NORTH DAKOTA,38,BARNES,3,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","23,513,000"
2021,NORTH DAKOTA,38,BARNES,3,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",119.6
2021,NORTH DAKOTA,38,BARNES,3,CORN,"CORN, SILAGE - ACRES HARVESTED",920
2021,NORTH DAKOTA,38,BARNES,3,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","11,500"
2021,NORTH DAKOTA,38,BARNES,3,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",12.5
2021,NORTH DAKOTA,38,BARNES,3,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","9,200"
2021,NORTH DAKOTA,38,BARNES,3,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","16,300"
2021,NORTH DAKOTA,38,BARNES,3,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.75
2021,NORTH DAKOTA,38,BARNES,3,HAY,"HAY, ALFALFA - ACRES HARVESTED","5,340"
2021,NORTH DAKOTA,38,BARNES,3,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","10,400"
2021,NORTH DAKOTA,38,BARNES,3,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.95
2021,NORTH DAKOTA,38,BARNES,3,SOYBEANS,SOYBEANS - ACRES HARVESTED,"356,000"
2021,NORTH DAKOTA,38,BARNES,3,SOYBEANS,SOYBEANS - ACRES PLANTED,"359,500"
2021,NORTH DAKOTA,38,BARNES,3,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","11,250,000"
2021,NORTH DAKOTA,38,BARNES,3,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.6
2021,NORTH DAKOTA,38,BARNES,3,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","71,400"
2021,NORTH DAKOTA,38,BARNES,3,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","71,500"
2021,NORTH DAKOTA,38,BARNES,3,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","3,963,000"
2021,NORTH DAKOTA,38,BARNES,3,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",55.5
2021,NORTH DAKOTA,38,BARNES,3,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","2,000"
2021,NORTH DAKOTA,38,BARNES,3,WHEAT,"WHEAT, WINTER - ACRES PLANTED","2,600"
2021,NORTH DAKOTA,38,BARNES,3,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","99,000"
2021,NORTH DAKOTA,38,BARNES,3,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",49.5
2021,NORTH DAKOTA,38,CASS,17,BARLEY,BARLEY - ACRES HARVESTED,"9,880"
2021,NORTH DAKOTA,38,CASS,17,BARLEY,BARLEY - ACRES PLANTED,"10,400"
